customer_id,first_name,last_name,tiktok_campaign,tiktok_cpa,tiktok_conversion,tiktok_dates,email_campaign,email_cpa,email_conversion,email_dates,customer_segment
761,Eugen,Mertin,product launch,$6.60,false,01/01/2022,welcome,$4.56,false,7/19/2022,Often
762,Gloriane,Croce,welcome,$1.96,true,06/15/2022,cross product,$5.85,false,9/30/2022,Seldom
763,Marleen,Weeden,product launch,$3.74,true,06/04/2022,cross product,$4.67,false,10/17/2022,Often
764,Nance,Breddy,product launch,$6.68,false,06/08/2022,welcome,$7.05,true,9/19/2022,Never
765,Roley,Gieves,product launch,$3.75,false,12/02/2022,product launch,$6.74,false,9/5/2022,Yearly
766,Lora,Renyard,abandoned cart,$9.86,false,07/20/2022,welcome,$2.45,false,12/11/2022,Never
767,Billye,Benton,we missed you,$3.63,true,09/23/2022,welcome,$5.24,false,11/2/2022,Yearly
768,Eugenie,Grayling,abandoned cart,$1.01,true,10/26/2022,product launch,$7.18,false,10/23/2022,Never
769,Sheela,Elegood,product launch,$1.11,false,03/19/2022,frequency purchase,$1.85,true,10/13/2022,Daily
770,Martyn,McKelvey,welcome,$9.00,true,06/27/2022,welcome,$6.87,false,11/4/2022,Yearly
771,Jerrilyn,Plumtree,abandoned cart,$6.34,false,10/21/2022,we missed you,$2.64,true,1/25/2022,Yearly
772,Dougie,Moreton,welcome,$2.65,true,03/31/2022,frequency purchase,$4.15,true,8/6/2022,Never
773,Cliff,Circuitt,abandoned cart,$8.82,false,11/27/2022,frequency purchase,$7.91,false,9/5/2022,Monthly
774,Adelina,Rapa,product launch,$6.02,true,07/01/2022,frequency purchase,$2.73,false,8/10/2022,Once
775,Ddene,Gillbard,cross product,$9.73,false,05/26/2022,cross product,$8.54,true,3/24/2022,Yearly
776,Sheelagh,Scholz,we missed you,$3.55,false,10/19/2022,we missed you,$8.00,true,6/30/2022,Never
777,Hendrika,Juniper,welcome,$3.42,false,11/01/2022,abandoned cart,$3.95,false,12/2/2022,Weekly
778,Janot,Bloxholm,abandoned cart,$9.42,false,03/17/2022,cross product,$2.49,true,2/19/2022,Weekly
779,Stefano,Whatling,welcome,$5.11,false,07/19/2022,we missed you,$7.41,false,5/22/2022,Yearly
780,Godfry,Vassel,we missed you,$2.68,true,02/12/2022,product launch,$3.14,true,11/26/2022,Never
781,Gaven,Brambell,we missed you,$0.26,false,06/27/2022,frequency purchase,$1.98,false,6/25/2022,Monthly
782,Jamie,Cullity,cross product,$1.05,false,05/19/2022,cross product,$5.06,true,3/15/2022,Daily
783,Katrina,Roze,frequency purchase,$2.75,false,03/25/2022,we missed you,$0.29,false,12/30/2022,Often
784,Karlene,Faill,cross product,$3.35,false,12/23/2022,cross product,$0.29,true,4/13/2022,Seldom
785,Brigit,Hammant,product launch,$5.14,false,08/17/2022,frequency purchase,$4.20,true,7/9/2022,Yearly
786,Steffi,Wymer,abandoned cart,$5.45,false,05/05/2022,cross product,$2.79,true,1/15/2022,Weekly
787,Sascha,Coie,we missed you,$6.14,false,04/13/2022,cross product,$2.16,false,4/11/2022,Never
788,Daphne,Durram,product launch,$1.49,true,04/12/2022,cross product,$8.93,false,9/14/2022,Yearly
789,Wilow,Mechic,we missed you,$8.45,false,07/12/2022,cross product,$6.17,true,1/3/2022,Often
790,Engelbert,Crooks,abandoned cart,$2.11,true,12/12/2022,we missed you,$9.24,true,9/24/2022,Once
791,Aubrette,Starford,product launch,$0.81,true,10/25/2022,abandoned cart,$6.08,false,10/19/2022,Often
792,Waldon,Crosier,product launch,$3.57,true,12/10/2022,cross product,$8.77,false,7/20/2022,Often
793,Rab,Bugge,product launch,$3.27,false,08/25/2022,abandoned cart,$4.38,true,2/18/2022,Never
794,Almira,Worcs,product launch,$8.22,true,04/15/2022,welcome,$9.18,false,3/5/2022,Yearly
795,Lucian,de Lloyd,cross product,$8.56,true,06/06/2022,cross product,$2.54,true,11/21/2022,Never
796,Emlyn,Cadogan,abandoned cart,$7.31,false,09/11/2022,abandoned cart,$9.32,false,1/16/2022,Seldom
797,Larine,Harriss,we missed you,$3.92,false,12/07/2022,abandoned cart,$7.07,false,2/9/2022,Once
798,Merridie,Still,we missed you,$9.37,true,09/08/2022,we missed you,$0.04,false,3/16/2022,Weekly
799,Helsa,Almak,cross product,$9.39,true,01/09/2022,cross product,$2.68,false,12/23/2022,Daily
800,Maureene,Aggus,welcome,$3.03,false,08/30/2022,frequency purchase,$9.59,false,5/16/2022,Weekly
801,Scarlett,Neeson,frequency purchase,$8.27,false,03/13/2022,abandoned cart,$0.32,true,1/8/2022,Once
802,Kerrin,Moughton,welcome,$3.95,false,05/25/2022,abandoned cart,$6.49,true,5/28/2022,Once
803,Zulema,Boards,frequency purchase,$5.02,false,02/28/2022,we missed you,$7.85,false,12/23/2022,Daily
804,Darci,Sorsby,welcome,$7.90,false,11/19/2022,welcome,$0.52,true,6/15/2022,Once
805,Jaquelyn,Rayer,welcome,$1.63,false,08/04/2022,cross product,$9.18,false,12/5/2022,Once
806,Lainey,Macro,product launch,$9.34,true,09/13/2022,product launch,$1.18,true,4/13/2022,Once
807,Myrtie,Pigden,abandoned cart,$9.81,false,01/23/2022,product launch,$6.35,true,6/23/2022,Never
808,Teri,Brennan,product launch,$3.22,false,09/29/2022,welcome,$8.26,true,2/8/2022,Weekly
809,Tiphani,Jzak,frequency purchase,$5.36,true,06/23/2022,frequency purchase,$6.89,false,11/26/2022,Never
810,Stafford,Hugk,cross product,$8.31,false,09/06/2022,we missed you,$0.43,true,5/31/2022,Weekly
811,Jo-ann,Mosco,product launch,$2.89,false,10/31/2022,frequency purchase,$9.57,false,10/14/2022,Once
812,Murry,Stuehmeier,we missed you,$1.97,true,02/08/2022,cross product,$9.67,true,1/17/2022,Once
813,Arleyne,Hallmark,cross product,$0.05,true,04/16/2022,welcome,$7.06,false,1/30/2022,Seldom
814,Waverly,Scurr,abandoned cart,$9.27,true,11/10/2022,abandoned cart,$0.75,true,3/4/2022,Weekly
815,Finley,Vertigan,abandoned cart,$2.97,false,08/26/2022,cross product,$9.21,false,12/27/2022,Yearly
816,Saraann,Bleacher,cross product,$9.52,true,12/25/2022,abandoned cart,$5.57,true,11/27/2022,Often
817,Christian,Treker,cross product,$8.21,true,07/01/2022,frequency purchase,$2.03,false,11/1/2022,Weekly
818,Rouvin,Clendennen,welcome,$7.21,true,06/20/2022,cross product,$8.29,false,7/25/2022,Monthly
819,Marietta,Rylance,we missed you,$9.33,false,05/25/2022,abandoned cart,$4.27,false,2/1/2022,Once
820,Read,Mussotti,abandoned cart,$2.95,true,05/25/2022,product launch,$6.06,false,4/1/2022,Never
821,Mikel,Buddell,cross product,$7.66,false,04/29/2022,frequency purchase,$3.64,true,7/17/2022,Daily
822,Shannah,Gauchier,cross product,$7.08,true,01/14/2022,product launch,$9.24,false,12/27/2022,Yearly
823,Merridie,Savory,abandoned cart,$4.48,true,09/12/2022,cross product,$4.04,true,12/25/2022,Monthly
824,Edna,Geroldi,cross product,$6.53,true,07/24/2022,product launch,$2.25,true,10/21/2022,Weekly
825,Ianthe,Mundie,product launch,$1.86,true,01/21/2022,frequency purchase,$6.25,false,12/26/2022,Never
826,Jill,Bummfrey,product launch,$1.49,true,06/21/2022,frequency purchase,$2.31,false,7/21/2022,Yearly
827,Uta,Toffolo,cross product,$8.95,false,03/17/2022,we missed you,$6.85,true,4/1/2022,Daily
828,Randee,Scheffler,abandoned cart,$6.94,true,09/04/2022,we missed you,$3.06,false,1/30/2022,Yearly
829,Kristofor,Stalf,we missed you,$9.53,false,02/17/2022,we missed you,$9.61,false,9/23/2022,Seldom
830,Shanon,Gatus,cross product,$2.17,true,05/26/2022,we missed you,$0.19,false,1/12/2022,Seldom
831,Johnna,Suggey,abandoned cart,$8.82,false,10/30/2022,frequency purchase,$0.38,true,10/5/2022,Daily
832,Rosaline,Newtown,cross product,$6.10,false,10/30/2022,welcome,$8.37,true,5/18/2022,Monthly
833,Pearle,Abrahamsen,frequency purchase,$3.07,false,06/04/2022,product launch,$2.07,true,6/29/2022,Yearly
834,Pace,Jeannet,we missed you,$4.85,true,12/06/2022,welcome,$9.25,true,8/23/2022,Often
835,Thane,Bonnier,we missed you,$8.56,false,07/12/2022,abandoned cart,$2.27,false,10/19/2022,Often
836,Nikolas,Minster,welcome,$9.38,true,07/26/2022,frequency purchase,$9.61,false,3/1/2022,Weekly
837,Melantha,Peppard,we missed you,$1.31,false,11/06/2022,frequency purchase,$4.36,false,5/5/2022,Yearly
838,Clive,Grioli,we missed you,$7.69,true,12/22/2022,we missed you,$0.70,false,5/7/2022,Monthly
839,Daren,Calf,frequency purchase,$6.81,true,05/19/2022,welcome,$6.78,false,3/7/2022,Yearly
840,Frank,Ainslie,welcome,$7.20,false,09/06/2022,we missed you,$8.34,true,9/9/2022,Monthly
841,Ange,Meedendorpe,we missed you,$6.91,true,10/29/2022,frequency purchase,$0.90,false,5/19/2022,Seldom
842,Andee,Jeffray,welcome,$9.75,false,03/14/2022,product launch,$7.63,true,10/21/2022,Daily
843,Laina,Leyes,welcome,$5.70,false,03/01/2022,cross product,$7.58,true,5/20/2022,Never
844,Noni,Beeden,cross product,$2.86,true,12/18/2022,product launch,$7.75,true,3/7/2022,Weekly
845,Penelope,Barca,cross product,$7.23,false,07/11/2022,welcome,$2.52,true,10/28/2022,Yearly
846,Lorry,Brimelow,we missed you,$2.76,true,04/25/2022,cross product,$2.63,false,9/27/2022,Never
847,Hamid,Coldham,product launch,$7.05,false,07/05/2022,frequency purchase,$8.49,false,11/13/2022,Weekly
848,Katerine,Denisard,cross product,$7.86,false,02/18/2022,abandoned cart,$4.49,false,1/30/2022,Often
849,Inger,Dolman,frequency purchase,$7.91,false,06/07/2022,product launch,$6.38,true,7/25/2022,Monthly
850,Luther,Ticehurst,product launch,$9.23,true,02/26/2022,we missed you,$7.74,false,2/17/2022,Monthly
851,Joshia,Peart,welcome,$5.69,false,07/18/2022,we missed you,$6.27,false,8/17/2022,Weekly
852,Delcina,Vowels,abandoned cart,$7.19,false,09/14/2022,abandoned cart,$4.70,false,6/8/2022,Daily
853,Bidget,Joutapaitis,cross product,$1.36,true,04/26/2022,welcome,$5.29,false,3/24/2022,Seldom
854,Byran,Reston,abandoned cart,$2.02,false,07/09/2022,frequency purchase,$1.70,true,4/3/2022,Once
855,Garrard,Jillett,abandoned cart,$3.69,false,06/17/2022,product launch,$4.83,false,10/28/2022,Seldom
856,Othilia,Artist,welcome,$5.09,false,03/03/2022,cross product,$8.40,true,10/10/2022,Yearly
857,Moshe,Caw,cross product,$0.79,true,06/21/2022,we missed you,$6.04,false,11/7/2022,Seldom
858,Vivyanne,Wholesworth,welcome,$2.87,false,06/30/2022,welcome,$5.68,true,4/23/2022,Often
859,Etti,Kimbrey,welcome,$3.13,false,12/10/2022,welcome,$5.41,true,2/7/2022,Seldom
860,Betty,Houlahan,we missed you,$9.71,true,04/12/2022,welcome,$2.80,false,11/12/2022,Seldom
861,Burch,Chaff,frequency purchase,$8.21,true,06/30/2022,frequency purchase,$9.86,false,12/15/2022,Monthly
862,Hector,Lassells,frequency purchase,$4.38,false,11/10/2022,welcome,$2.77,false,5/19/2022,Seldom
863,Maximilian,Morrall,cross product,$7.53,true,01/17/2022,we missed you,$5.97,false,3/15/2022,Never
864,Mab,Matyatin,welcome,$6.69,true,02/05/2022,abandoned cart,$8.66,true,2/14/2022,Seldom
865,Christalle,Connerry,we missed you,$2.24,false,03/16/2022,product launch,$2.83,false,4/17/2022,Yearly
866,Joleen,Pencost,we missed you,$8.98,true,08/31/2022,frequency purchase,$3.90,true,6/2/2022,Never
867,Aloysius,Shutte,cross product,$3.71,true,06/04/2022,frequency purchase,$4.07,true,12/25/2022,Daily
868,Jobina,Clague,abandoned cart,$6.53,true,08/29/2022,we missed you,$0.91,false,2/20/2022,Never
869,Mendie,Espadas,product launch,$5.69,false,12/15/2022,welcome,$0.77,false,7/19/2022,Daily
870,Jorie,Riedel,frequency purchase,$1.80,false,09/09/2022,frequency purchase,$5.64,false,3/22/2022,Yearly
871,Wilmette,Saben,abandoned cart,$8.18,false,09/04/2022,product launch,$1.32,true,10/9/2022,Weekly
872,Birgitta,Sawdy,product launch,$1.10,false,09/13/2022,frequency purchase,$7.82,false,5/22/2022,Seldom
873,Cord,Vasiltsov,frequency purchase,$1.09,false,03/05/2022,abandoned cart,$4.25,false,9/18/2022,Once
874,Brooks,Breitling,cross product,$5.12,false,10/26/2022,cross product,$8.34,true,12/22/2022,Often
875,Parke,Clinton,product launch,$9.82,false,01/03/2022,product launch,$8.96,false,10/24/2022,Seldom
876,Virgil,Jahan,cross product,$8.22,false,09/03/2022,cross product,$6.36,false,9/4/2022,Never
877,Millard,Cotterell,product launch,$1.69,true,09/12/2022,product launch,$7.74,true,8/13/2022,Never
878,Fair,Ewbanks,we missed you,$2.09,false,10/11/2022,cross product,$8.63,false,2/23/2022,Daily
879,Marmaduke,MacSweeney,abandoned cart,$9.99,true,06/06/2022,cross product,$2.96,false,8/28/2022,Monthly
880,Cloris,Asprey,frequency purchase,$2.63,false,03/22/2022,welcome,$3.60,true,1/24/2022,Daily
881,Lyndel,Grinval,frequency purchase,$2.41,true,06/10/2022,frequency purchase,$2.65,false,8/6/2022,Seldom
882,Lola,Jouen,welcome,$1.94,true,07/27/2022,abandoned cart,$7.89,false,5/17/2022,Once
883,Werner,McGrirl,product launch,$9.90,false,11/08/2022,product launch,$1.88,true,6/22/2022,Seldom
884,Lorry,Anderson,welcome,$8.38,true,11/21/2022,welcome,$1.00,false,7/23/2022,Once
885,Man,Perritt,product launch,$7.82,false,06/05/2022,welcome,$8.15,true,8/7/2022,Never
886,Benny,Grice,product launch,$7.15,false,08/26/2022,welcome,$3.12,true,10/17/2022,Seldom
887,Janelle,Shadrach,frequency purchase,$2.43,false,12/17/2022,cross product,$8.31,true,8/11/2022,Never
888,Eyde,Woolacott,product launch,$3.63,false,02/16/2022,frequency purchase,$3.78,true,9/13/2022,Yearly
889,Rochelle,Tapin,product launch,$5.95,false,09/04/2022,we missed you,$9.13,true,6/29/2022,Seldom
890,Carolus,Mandre,welcome,$0.39,true,12/23/2022,frequency purchase,$0.84,true,11/2/2022,Yearly
891,Vin,Flisher,welcome,$0.82,true,09/12/2022,product launch,$5.10,true,7/24/2022,Often
892,Esta,Spalls,welcome,$5.36,true,11/09/2022,we missed you,$5.76,true,2/3/2022,Never
893,Teodoor,MacAdam,product launch,$2.16,true,04/29/2022,product launch,$7.13,false,6/20/2022,Often
894,Dennie,Jardine,we missed you,$2.70,false,10/29/2022,welcome,$10.00,false,8/27/2022,Daily
895,Hubey,Josskowitz,we missed you,$3.63,true,12/29/2022,welcome,$4.14,false,12/13/2022,Often
896,Margeaux,Purkis,abandoned cart,$5.92,true,03/19/2022,we missed you,$4.23,true,12/27/2022,Once
897,Granger,Boone,cross product,$0.98,false,05/02/2022,welcome,$4.21,false,8/5/2022,Often
898,Brande,Scorah,cross product,$3.42,false,07/28/2022,frequency purchase,$9.54,true,5/12/2022,Often
899,Tiebout,Wooldridge,frequency purchase,$7.13,true,04/27/2022,frequency purchase,$4.61,false,4/28/2022,Daily
900,Bobbie,Gouley,we missed you,$7.83,true,03/24/2022,product launch,$6.56,false,8/14/2022,Once
901,Sarena,Stut,cross product,$0.87,true,04/05/2022,cross product,$8.37,false,10/28/2022,Yearly
902,Christiana,Spens,we missed you,$2.80,false,07/11/2022,cross product,$9.80,true,10/21/2022,Never
903,Hartley,Watkin,frequency purchase,$0.74,true,12/09/2022,welcome,$6.49,true,11/11/2022,Weekly
904,Ode,Kilborn,we missed you,$4.49,true,07/16/2022,frequency purchase,$5.33,false,1/29/2022,Often
905,Pepillo,McRae,cross product,$9.87,false,11/25/2022,abandoned cart,$0.92,false,3/6/2022,Seldom
906,Lefty,MacCoughen,cross product,$9.61,true,05/02/2022,frequency purchase,$5.39,false,2/7/2022,Seldom
907,Antonie,Coppo,frequency purchase,$8.86,true,04/13/2022,product launch,$6.27,false,10/8/2022,Daily
908,Rockey,Orrell,frequency purchase,$0.30,true,02/14/2022,frequency purchase,$3.41,false,4/29/2022,Monthly
909,Leandra,Warland,welcome,$6.53,false,02/25/2022,cross product,$1.17,true,12/12/2022,Once
910,Orel,Caudray,product launch,$3.97,true,03/13/2022,welcome,$4.69,true,3/7/2022,Yearly
911,Garrot,Medcalfe,we missed you,$5.11,true,09/28/2022,cross product,$8.51,false,11/22/2022,Weekly
912,Keir,Etherson,we missed you,$4.39,true,07/07/2022,we missed you,$1.48,true,10/27/2022,Often
913,Adeline,Pingston,cross product,$4.19,true,09/06/2022,welcome,$8.97,true,5/3/2022,Weekly
914,Meggie,Ricson,frequency purchase,$9.62,false,05/04/2022,cross product,$1.50,true,6/2/2022,Once
915,Amye,Saywood,welcome,$5.21,false,05/18/2022,frequency purchase,$8.99,false,6/17/2022,Weekly
916,Chlo,Kilshall,abandoned cart,$3.91,false,10/21/2022,product launch,$8.07,true,1/30/2022,Monthly
917,Dom,Redfern,cross product,$4.94,true,11/03/2022,abandoned cart,$9.80,true,9/13/2022,Once
918,Tripp,Long,welcome,$3.41,false,12/16/2022,welcome,$0.03,false,1/13/2022,Often
919,Agnes,O'Sheilds,abandoned cart,$8.45,true,03/22/2022,cross product,$5.13,false,2/5/2022,Yearly
920,Jaymee,Dayley,cross product,$3.71,true,10/09/2022,product launch,$7.54,false,2/7/2022,Monthly
921,Georg,Guillot,cross product,$2.06,false,10/31/2022,abandoned cart,$4.49,true,11/6/2022,Weekly
922,Boone,Mattussevich,abandoned cart,$1.66,true,03/25/2022,welcome,$1.64,true,8/23/2022,Monthly
923,Camala,Greser,we missed you,$2.90,true,01/11/2022,welcome,$3.58,false,11/5/2022,Daily
924,Gabe,Orniz,frequency purchase,$8.60,false,10/18/2022,frequency purchase,$7.28,false,5/9/2022,Seldom
925,Alwyn,Rickasse,cross product,$9.56,true,05/19/2022,product launch,$2.43,false,12/7/2022,Yearly
926,Paulie,Karchewski,product launch,$0.34,false,03/04/2022,frequency purchase,$0.01,true,7/29/2022,Monthly
927,Benedetto,Fierro,cross product,$5.00,false,11/17/2022,abandoned cart,$9.80,false,12/8/2022,Monthly
928,Xaviera,Francklin,we missed you,$1.86,false,04/10/2022,welcome,$0.13,false,5/18/2022,Often
929,Nicolea,Dumper,product launch,$1.72,true,05/26/2022,we missed you,$5.17,true,4/19/2022,Often
930,Mariette,Charles,we missed you,$9.56,false,07/25/2022,frequency purchase,$9.31,false,4/8/2022,Never
931,Curran,Milverton,frequency purchase,$5.11,false,11/15/2022,frequency purchase,$9.29,false,6/23/2022,Yearly
932,Amber,Voice,cross product,$9.25,false,10/21/2022,welcome,$3.26,true,7/14/2022,Never
933,Goober,Parram,we missed you,$4.96,false,10/08/2022,abandoned cart,$0.52,false,9/26/2022,Monthly
934,Huey,Goatcher,abandoned cart,$0.96,false,12/17/2022,frequency purchase,$7.11,false,12/18/2022,Never
935,Irene,Woolis,abandoned cart,$9.15,false,08/10/2022,abandoned cart,$5.15,true,2/18/2022,Never
936,Alva,De Witt,product launch,$2.23,false,09/29/2022,welcome,$3.13,true,1/8/2022,Yearly
937,Marcelline,Manchett,product launch,$7.78,true,04/19/2022,welcome,$7.06,true,12/3/2022,Weekly
938,Phoebe,Schankelborg,welcome,$5.42,false,07/31/2022,frequency purchase,$8.25,false,6/5/2022,Never
939,Kym,Abramof,cross product,$1.32,false,08/05/2022,abandoned cart,$4.57,false,6/29/2022,Seldom
940,Gerhardine,Hurn,cross product,$5.06,true,04/19/2022,product launch,$6.57,true,5/21/2022,Never
941,Trina,Digance,frequency purchase,$0.47,true,10/22/2022,abandoned cart,$1.51,false,2/23/2022,Never
942,Talya,Lofts,product launch,$4.75,false,12/27/2022,welcome,$5.83,false,6/19/2022,Seldom
943,Aggy,Derrett,cross product,$7.99,false,11/06/2022,welcome,$9.67,true,3/29/2022,Once
944,Lydia,Whiskerd,frequency purchase,$3.61,false,02/20/2022,frequency purchase,$6.49,true,7/13/2022,Monthly
945,Alfie,Hawksworth,abandoned cart,$0.73,true,02/10/2022,we missed you,$6.58,true,4/3/2022,Never
946,Chet,Sneezem,cross product,$5.25,true,06/23/2022,we missed you,$8.70,false,4/10/2022,Often
947,Alane,Hamel,we missed you,$4.39,true,01/08/2022,we missed you,$1.61,true,2/4/2022,Daily
948,Tonnie,Clery,we missed you,$8.29,true,02/06/2022,we missed you,$3.34,false,2/22/2022,Weekly
949,Joy,Wakelam,abandoned cart,$1.28,false,03/26/2022,cross product,$6.71,true,1/19/2022,Yearly
950,Mortimer,Tilliards,welcome,$2.21,true,11/28/2022,we missed you,$5.24,true,1/2/2022,Once
951,Florry,Penkman,frequency purchase,$2.66,false,03/01/2022,cross product,$4.69,false,6/10/2022,Once
952,Jobye,Messom,frequency purchase,$5.20,false,02/08/2022,we missed you,$2.26,false,5/22/2022,Once
953,Winifred,Paolotto,abandoned cart,$7.87,true,06/24/2022,product launch,$4.30,true,5/20/2022,Monthly
954,Timothee,Aingel,abandoned cart,$1.68,false,11/03/2022,cross product,$7.05,true,5/17/2022,Weekly
955,Julietta,Sarson,we missed you,$8.01,false,01/28/2022,product launch,$0.03,true,8/15/2022,Weekly
956,Etan,Schwanden,product launch,$3.40,false,06/19/2022,frequency purchase,$6.58,true,7/15/2022,Weekly
957,Toddy,Shawyers,we missed you,$1.08,true,02/14/2022,product launch,$8.93,true,12/27/2022,Often
958,Florence,Jopling,we missed you,$7.08,false,08/08/2022,welcome,$4.72,false,3/24/2022,Yearly
959,Jessamine,Blakeley,product launch,$1.53,false,04/07/2022,frequency purchase,$1.20,true,8/2/2022,Once
960,Udale,Mingo,welcome,$4.67,true,07/04/2022,welcome,$3.56,false,1/10/2022,Never
961,Codie,Ancliff,we missed you,$9.70,false,01/19/2022,cross product,$1.81,true,5/10/2022,Monthly
962,Micki,Di Matteo,frequency purchase,$1.12,true,09/01/2022,we missed you,$2.23,false,8/13/2022,Never
963,Kylie,O' Dornan,abandoned cart,$5.45,false,09/04/2022,product launch,$9.83,false,9/26/2022,Seldom
964,Teddy,Hayhow,welcome,$8.50,true,10/20/2022,product launch,$0.32,true,12/24/2022,Often
965,Kare,Drakers,we missed you,$9.15,true,04/30/2022,cross product,$1.37,true,1/31/2022,Yearly
966,Pembroke,Dougan,product launch,$9.09,false,12/04/2022,we missed you,$4.51,false,9/12/2022,Monthly
967,Krishna,Heams,welcome,$6.68,false,02/27/2022,welcome,$1.79,true,12/15/2022,Never
968,Marion,Rabbe,cross product,$6.78,false,02/09/2022,product launch,$9.55,false,9/1/2022,Weekly
969,Linnell,Cowell,product launch,$8.36,true,06/22/2022,welcome,$10.00,false,9/4/2022,Never
970,Sapphira,Wadelin,abandoned cart,$3.89,true,05/18/2022,product launch,$4.70,true,1/30/2022,Seldom
971,Sosanna,Glyssanne,product launch,$0.46,false,06/09/2022,cross product,$2.97,false,4/16/2022,Weekly
972,Jayme,Vila,product launch,$7.33,false,03/28/2022,abandoned cart,$2.64,true,4/9/2022,Daily
973,Dee,Fidler,product launch,$0.00,false,06/28/2022,we missed you,$5.02,true,7/14/2022,Weekly
974,La verne,Silby,we missed you,$4.68,false,09/11/2022,we missed you,$1.84,true,8/17/2022,Often
975,Connie,Huckle,product launch,$2.82,false,12/24/2022,cross product,$7.40,false,5/4/2022,Once
976,Markos,Hince,frequency purchase,$8.81,false,11/04/2022,we missed you,$4.03,true,2/18/2022,Seldom
977,Vinnie,Fust,cross product,$6.05,true,09/03/2022,frequency purchase,$5.36,true,5/23/2022,Weekly
978,Terrill,Kissock,cross product,$8.49,true,07/09/2022,we missed you,$8.94,true,5/21/2022,Seldom
979,Jerad,Bridson,product launch,$7.68,false,08/02/2022,product launch,$2.08,false,6/3/2022,Never
980,Baxter,Clewlow,abandoned cart,$0.10,true,02/27/2022,cross product,$1.48,true,5/30/2022,Weekly
981,Glory,Barthod,cross product,$4.62,false,06/19/2022,frequency purchase,$0.27,false,4/14/2022,Seldom
982,Marge,Harrie,we missed you,$4.41,false,07/01/2022,we missed you,$3.60,true,3/19/2022,Once
983,Agatha,Norcott,cross product,$4.08,true,07/22/2022,abandoned cart,$9.80,true,8/29/2022,Weekly
984,Val,De Cruz,frequency purchase,$6.05,false,03/20/2022,abandoned cart,$1.23,true,7/17/2022,Often
985,Benito,Padfield,welcome,$2.55,true,06/17/2022,product launch,$5.49,false,1/23/2022,Seldom
986,Boycie,Lown,product launch,$6.96,false,04/10/2022,we missed you,$1.03,false,6/9/2022,Never
987,Catha,Rymmer,abandoned cart,$3.70,false,03/08/2022,welcome,$1.50,true,10/16/2022,Monthly
988,Natal,Naul,abandoned cart,$3.61,true,10/11/2022,welcome,$7.82,false,10/15/2022,Yearly
989,Janeczka,Alvares,we missed you,$5.24,true,08/20/2022,frequency purchase,$9.98,true,7/4/2022,Seldom
990,Christin,Ferruzzi,frequency purchase,$8.17,false,09/22/2022,we missed you,$5.15,false,8/27/2022,Never
991,Erskine,Skipsea,product launch,$0.91,true,03/19/2022,abandoned cart,$5.33,true,9/13/2022,Weekly
992,Mort,Lamasna,we missed you,$3.79,true,09/28/2022,welcome,$2.13,false,5/8/2022,Weekly
993,Shaughn,Kelby,we missed you,$8.34,false,12/07/2022,product launch,$7.30,true,7/10/2022,Once
994,Kevon,Emsley,product launch,$9.99,true,11/08/2022,abandoned cart,$8.07,true,5/14/2022,Weekly
995,Hagan,Carlson,welcome,$5.54,true,07/06/2022,abandoned cart,$2.88,true,10/19/2022,Often
996,Brina,Boundey,frequency purchase,$0.55,false,03/23/2022,product launch,$2.07,false,3/19/2022,Once
997,Carter,Pinchon,abandoned cart,$7.42,true,06/01/2022,we missed you,$9.31,false,9/12/2022,Seldom
998,Rodolphe,Josum,welcome,$6.02,true,04/30/2022,abandoned cart,$6.54,false,9/16/2022,Daily
999,Sidonia,Pitford,product launch,$3.70,false,09/23/2022,welcome,$1.72,true,1/20/2022,Weekly
1000,Thibaud,Kaasmann,cross product,$6.56,false,01/11/2022,product launch,$6.30,true,10/22/2022,Often
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
