customer_id,first_name,last_name,tiktok_campaign,tiktok_cpa,tiktok_conversion,tiktok_dates,email_campaign,email_cpa,email_conversion,email_dates
708,Olwen,Wincer,cross product,$4.31 ,TRUE,4/17/22,abandoned cart,$3.40 ,FALSE,7/3/22
709,Bobinette,Start,frequency purchase,$8.25 ,TRUE,8/30/22,welcome,$9.09 ,TRUE,10/13/22
710,Gabriel,MacBain,frequency purchase,$6.86 ,TRUE,12/14/22,cross product,$8.09 ,TRUE,12/5/22
711,Jewel,Foulger,cross product,$3.26 ,TRUE,7/20/22,frequency purchase,$5.17 ,FALSE,7/24/22
712,Elinor,Twine,cross product,$9.18 ,TRUE,4/28/22,welcome,$6.23 ,TRUE,9/25/22
713,Mariam,Takle,product launch,$2.51 ,TRUE,4/21/22,welcome,$1.71 ,TRUE,1/4/22
714,Lane,McEvay,cross product,$2.67 ,FALSE,1/6/22,abandoned cart,$8.43 ,TRUE,5/24/22
715,Corrine,Vedekhin,cross product,$8.67 ,FALSE,1/24/22,welcome,$7.17 ,TRUE,7/18/22
716,Ninette,Rivers,product launch,$9.89 ,FALSE,12/14/22,cross product,$2.37 ,TRUE,6/26/22
717,Niko,Babbidge,we missed you,$0.05 ,FALSE,3/27/22,abandoned cart,$7.87 ,TRUE,5/14/22
718,Irita,Ondrich,product launch,$8.56 ,TRUE,10/29/22,frequency purchase,$1.23 ,TRUE,2/1/22
719,Quillan,Szymaniak,frequency purchase,$9.61 ,FALSE,8/24/22,we missed you,$7.07 ,FALSE,7/1/22
720,Lacee,Kennet,frequency purchase,$6.64 ,FALSE,11/4/22,welcome,$3.39 ,FALSE,11/6/22
721,Germaine,Jerosch,frequency purchase,$3.87 ,TRUE,6/20/22,abandoned cart,$1.16 ,TRUE,2/21/22
722,Cordy,Dyott,welcome,$2.39 ,FALSE,6/2/22,product launch,$8.64 ,FALSE,2/9/22
723,Lindy,Ibbeson,frequency purchase,$3.57 ,TRUE,2/3/22,cross product,$9.35 ,TRUE,4/16/22
724,Lorant,Drayton,frequency purchase,$8.89 ,FALSE,6/2/22,welcome,$3.92 ,TRUE,7/4/22
725,Nerta,Rehn,product launch,$1.67 ,FALSE,2/24/22,abandoned cart,$9.99 ,TRUE,7/3/22
726,Sandy,Darrigrand,product launch,$3.83 ,TRUE,6/17/22,abandoned cart,$8.28 ,FALSE,9/4/22
727,Laverna,Embra,cross product,$8.77 ,TRUE,7/11/22,welcome,$9.80 ,TRUE,11/3/22
728,Charisse,Vida,cross product,$0.64 ,FALSE,3/12/22,welcome,$0.36 ,TRUE,3/31/22
729,Armstrong,Ussher,cross product,$8.07 ,TRUE,8/1/22,cross product,$2.99 ,TRUE,6/14/22
730,Harland,Kaes,product launch,$9.48 ,FALSE,4/16/22,cross product,$4.34 ,TRUE,12/15/22
731,Thane,Stetlye,cross product,$3.68 ,FALSE,4/3/22,abandoned cart,$0.06 ,FALSE,7/13/22
732,Christie,Hanaby,frequency purchase,$5.18 ,TRUE,5/27/22,frequency purchase,$7.73 ,FALSE,3/11/22
733,Kerby,Gilliver,frequency purchase,$2.64 ,TRUE,6/10/22,frequency purchase,$6.82 ,TRUE,10/11/22
734,Valentin,Perutto,abandoned cart,$7.60 ,TRUE,12/29/22,abandoned cart,$9.32 ,FALSE,10/2/22
735,Fletcher,Hutchinson,frequency purchase,$6.35 ,FALSE,10/6/22,welcome,$3.58 ,FALSE,10/1/22
736,Orton,Flowerden,frequency purchase,$8.10 ,TRUE,8/8/22,frequency purchase,$5.75 ,TRUE,12/6/22
737,Dunstan,Dolder,frequency purchase,$5.25 ,FALSE,4/22/22,cross product,$4.30 ,FALSE,10/21/22
738,Maxim,Couzens,product launch,$5.77 ,TRUE,4/27/22,frequency purchase,$6.92 ,TRUE,12/20/22
739,Avrom,Kinloch,cross product,$3.51 ,FALSE,11/9/22,abandoned cart,$4.78 ,FALSE,8/21/22
740,Rozelle,Bleas,cross product,$4.45 ,FALSE,12/19/22,cross product,$9.31 ,FALSE,8/23/22
741,Van,Seers,cross product,$4.88 ,FALSE,7/26/22,cross product,$8.20 ,TRUE,6/14/22
742,Jelene,Fayer,frequency purchase,$6.92 ,TRUE,4/21/22,frequency purchase,$7.38 ,FALSE,9/30/22
743,Shell,Kyme,frequency purchase,$3.02 ,TRUE,3/29/22,cross product,$6.64 ,TRUE,1/21/22
744,Annnora,Kinkead,cross product,$1.72 ,TRUE,7/14/22,frequency purchase,$7.08 ,FALSE,3/11/22
745,Cynthea,Olkowicz,frequency purchase,$3.92 ,FALSE,7/22/22,cross product,$8.79 ,FALSE,12/29/22
746,Gwendolen,Ashmole,cross product,$3.63 ,FALSE,6/29/22,welcome,$0.84 ,FALSE,12/2/22
747,Mercie,Stoneley,frequency purchase,$1.42 ,FALSE,6/18/22,welcome,$2.86 ,FALSE,1/25/22
748,Holly-anne,MacCarroll,product launch,$2.62 ,FALSE,8/27/22,abandoned cart,$7.33 ,TRUE,10/2/22
749,Benji,Skone,frequency purchase,$3.89 ,TRUE,8/21/22,cross product,$5.51 ,FALSE,7/21/22
750,Currey,O'Cannavan,cross product,$0.77 ,TRUE,6/19/22,welcome,$2.06 ,TRUE,2/7/22
751,Sheelah,Cowdry,product launch,$0.35 ,TRUE,7/27/22,abandoned cart,$6.93 ,FALSE,1/19/22
752,Torr,Deverock,welcome,$6.18 ,TRUE,1/18/22,abandoned cart,$2.96 ,FALSE,10/23/22
753,Perren,Hansod,frequency purchase,$1.64 ,FALSE,10/8/22,abandoned cart,$4.35 ,FALSE,8/23/22
754,Hamid,Brabham,cross product,$8.98 ,TRUE,12/22/22,welcome,$4.79 ,TRUE,8/30/22
755,Bell,Heinle,frequency purchase,$7.54 ,FALSE,11/12/22,welcome,$6.95 ,TRUE,4/7/22
756,Caldwell,Kalkofen,welcome,$6.89 ,FALSE,6/13/22,welcome,$5.72 ,FALSE,3/8/22
757,Marcellina,Evers,product launch,$2.88 ,FALSE,2/19/22,product launch,$3.41 ,TRUE,6/4/22
758,Abram,Stother,product launch,$3.07 ,FALSE,1/22/22,abandoned cart,$2.10 ,FALSE,6/28/22
759,Town,Ledgley,frequency purchase,$8.33 ,TRUE,12/12/22,cross product,$0.71 ,FALSE,2/26/22
760,Barri,Bowmaker,frequency purchase,$1.76 ,TRUE,12/11/22,product launch,$0.27 ,TRUE,9/23/22
761,Monica,Orchard,we missed you,$9.12 ,FALSE,10/14/22,we missed you,$2.28 ,FALSE,1/30/22
762,Raynell,Utteridge,cross product,$6.70 ,TRUE,7/29/22,we missed you,$9.97 ,TRUE,10/19/22
763,Teddi,Philott,abandoned cart,$7.33 ,FALSE,9/30/22,frequency purchase,$5.20 ,TRUE,10/22/22
764,Millie,Enston,welcome,$3.59 ,TRUE,6/10/22,cross product,$7.40 ,FALSE,5/12/22
765,Ariel,Mangin,welcome,$8.12 ,TRUE,5/7/22,product launch,$2.92 ,FALSE,2/11/22
766,Chic,Brimacombe,cross product,$0.97 ,FALSE,1/7/22,frequency purchase,$4.70 ,TRUE,7/1/22
767,Leelah,Rocks,welcome,$9.54 ,FALSE,11/27/22,welcome,$4.93 ,TRUE,3/7/22
768,Loutitia,Akrigg,frequency purchase,$8.82 ,FALSE,3/3/22,abandoned cart,$2.16 ,TRUE,7/15/22
769,Shari,Benge,frequency purchase,$4.76 ,FALSE,11/11/22,welcome,$0.57 ,FALSE,7/6/22
770,Gwenni,Lonergan,frequency purchase,$7.64 ,TRUE,8/30/22,abandoned cart,$2.86 ,FALSE,11/20/22
771,Rochella,Goburn,product launch,$3.73 ,TRUE,2/12/22,frequency purchase,$7.21 ,TRUE,5/24/22
772,Millisent,Andres,cross product,$0.08 ,TRUE,8/11/22,cross product,$3.41 ,TRUE,12/30/22
773,Andriette,Nasey,frequency purchase,$5.74 ,TRUE,12/4/22,cross product,$4.15 ,TRUE,8/14/22
774,Bucky,Prettjohn,cross product,$5.43 ,FALSE,1/15/22,we missed you,$3.81 ,FALSE,11/4/22
775,Beulah,Backson,frequency purchase,$6.63 ,FALSE,11/7/22,we missed you,$8.24 ,TRUE,10/24/22
776,Afton,Arkley,we missed you,$2.84 ,FALSE,4/23/22,welcome,$2.30 ,TRUE,2/26/22
777,Dewey,Davidovici,product launch,$7.33 ,TRUE,7/22/22,frequency purchase,$7.67 ,TRUE,10/20/22
778,Bobbie,Sibyllina,frequency purchase,$0.65 ,FALSE,4/6/22,abandoned cart,$3.49 ,TRUE,2/14/22
779,Halley,Fowlds,frequency purchase,$9.96 ,FALSE,3/11/22,frequency purchase,$3.38 ,FALSE,9/30/22
780,Kristi,Luney,cross product,$5.91 ,FALSE,10/27/22,abandoned cart,$9.17 ,FALSE,12/23/22
781,Leonhard,Whyborn,frequency purchase,$2.07 ,FALSE,12/17/22,abandoned cart,$9.08 ,FALSE,2/9/22
782,Iolanthe,Tuffs,welcome,$7.79 ,FALSE,4/7/22,welcome,$6.41 ,TRUE,2/20/22
783,Keane,Rozalski,frequency purchase,$8.14 ,TRUE,12/24/22,we missed you,$8.03 ,FALSE,1/26/22
784,Isaac,Zebedee,welcome,$4.99 ,FALSE,4/23/22,product launch,$5.92 ,FALSE,8/23/22
785,Duffy,Falkinder,welcome,$3.07 ,TRUE,1/17/22,welcome,$9.38 ,TRUE,8/26/22
786,Emmye,Chalfant,product launch,$8.59 ,FALSE,10/4/22,abandoned cart,$8.16 ,TRUE,7/28/22
787,Thomasin,Tams,frequency purchase,$3.52 ,FALSE,10/9/22,abandoned cart,$3.49 ,TRUE,12/16/22
788,Tabby,Coatts,cross product,$2.57 ,TRUE,7/3/22,abandoned cart,$7.02 ,FALSE,8/26/22
789,Moore,Klug,abandoned cart,$4.47 ,FALSE,12/16/22,welcome,$4.20 ,TRUE,10/1/22
790,Yehudit,Antushev,cross product,$5.05 ,TRUE,8/20/22,abandoned cart,$2.13 ,TRUE,2/4/22
791,Tait,Steger,frequency purchase,$6.93 ,FALSE,1/29/22,welcome,$3.89 ,FALSE,7/2/22
792,Clarey,Haith,frequency purchase,$1.95 ,FALSE,9/19/22,abandoned cart,$7.31 ,TRUE,6/3/22
793,Heidie,Palombi,cross product,$7.68 ,FALSE,7/4/22,welcome,$5.29 ,FALSE,6/16/22
794,Candis,Wilde,frequency purchase,$0.51 ,FALSE,1/20/22,welcome,$7.62 ,TRUE,6/25/22
795,Karina,Born,frequency purchase,$1.86 ,TRUE,1/26/22,abandoned cart,$1.90 ,TRUE,11/2/22
796,Faulkner,Sutherland,frequency purchase,$0.06 ,TRUE,3/31/22,welcome,$6.67 ,FALSE,11/13/22
797,Beverlie,MacNeilage,product launch,$7.20 ,FALSE,7/31/22,product launch,$3.43 ,TRUE,5/14/22
798,Jena,Tutchell,frequency purchase,$2.87 ,FALSE,1/4/22,product launch,$3.28 ,TRUE,11/22/22
799,Vittorio,Krabbe,cross product,$8.91 ,TRUE,4/19/22,cross product,$6.37 ,TRUE,6/28/22
800,Jennine,Gisbye,we missed you,$8.88 ,FALSE,7/24/22,abandoned cart,$3.44 ,TRUE,6/20/22
801,Amos,Ingley,abandoned cart,$4.47 ,FALSE,4/27/22,frequency purchase,$6.63 ,TRUE,12/15/22
802,Frederik,Fri,frequency purchase,$2.14 ,TRUE,2/4/22,welcome,$6.18 ,FALSE,4/6/22
803,Janina,Kerrey,welcome,$9.76 ,FALSE,2/8/22,abandoned cart,$6.04 ,TRUE,10/12/22
804,Steffen,Cromleholme,frequency purchase,$9.48 ,FALSE,1/18/22,welcome,$1.06 ,FALSE,1/6/22
805,Marcellina,Dametti,frequency purchase,$6.69 ,TRUE,1/22/22,welcome,$5.23 ,FALSE,9/6/22
806,Constantin,Giral,welcome,$6.31 ,TRUE,3/31/22,abandoned cart,$5.30 ,FALSE,2/27/22
807,Bennie,MacPharlain,frequency purchase,$5.89 ,TRUE,2/12/22,frequency purchase,$9.83 ,TRUE,10/21/22
808,Dodie,Jacqueminot,cross product,$8.91 ,TRUE,4/26/22,abandoned cart,$4.37 ,TRUE,1/6/22
809,Hillard,Lerven,welcome,$9.07 ,TRUE,12/23/22,welcome,$1.02 ,TRUE,6/9/22
810,Catlaina,Hablot,cross product,$8.71 ,FALSE,11/1/22,abandoned cart,$8.81 ,TRUE,1/21/22
811,Oswald,Tunnoch,frequency purchase,$1.43 ,FALSE,2/11/22,welcome,$8.13 ,TRUE,12/12/22
812,Puff,Mikalski,welcome,$4.79 ,TRUE,7/14/22,welcome,$1.87 ,FALSE,5/21/22
813,Verina,Deathridge,cross product,$4.33 ,TRUE,5/18/22,frequency purchase,$1.01 ,TRUE,7/9/22
814,Griselda,Huson,cross product,$4.61 ,TRUE,12/26/22,frequency purchase,$8.07 ,TRUE,5/21/22
815,Rachele,Dunge,welcome,$2.14 ,FALSE,5/10/22,cross product,$3.40 ,TRUE,2/17/22
816,Maisie,Rickasse,frequency purchase,$6.76 ,TRUE,4/3/22,welcome,$7.77 ,TRUE,2/26/22
817,Pall,Stanbury,abandoned cart,$0.99 ,FALSE,2/10/22,we missed you,$6.10 ,FALSE,1/24/22
818,Tucker,Conkling,frequency purchase,$1.99 ,TRUE,5/5/22,welcome,$2.22 ,TRUE,5/14/22
819,Bancroft,Silkstone,frequency purchase,$8.91 ,TRUE,11/17/22,cross product,$9.74 ,FALSE,7/10/22
820,Cyndia,Gadeaux,cross product,$7.07 ,FALSE,7/28/22,welcome,$7.05 ,TRUE,12/11/22
821,Lian,Houseago,frequency purchase,$7.99 ,FALSE,10/11/22,abandoned cart,$9.46 ,TRUE,4/20/22
822,Manya,Titcumb,cross product,$0.88 ,FALSE,8/23/22,cross product,$2.26 ,TRUE,11/21/22
823,Gaelan,Skillitt,welcome,$4.71 ,FALSE,2/17/22,frequency purchase,$8.33 ,FALSE,4/9/22
824,Savina,Bagehot,cross product,$3.69 ,FALSE,4/19/22,cross product,$3.12 ,FALSE,12/18/22
825,Fabiano,Schwandner,cross product,$8.68 ,TRUE,6/4/22,abandoned cart,$7.00 ,TRUE,10/2/22
826,Nollie,MacCaughen,welcome,$2.71 ,FALSE,5/13/22,abandoned cart,$2.98 ,TRUE,7/8/22
827,Ree,Gislebert,frequency purchase,$1.31 ,FALSE,12/17/22,abandoned cart,$4.96 ,FALSE,12/23/22
828,Minerva,Kilty,frequency purchase,$2.64 ,FALSE,10/13/22,welcome,$1.32 ,TRUE,4/26/22
829,Gunther,Stoven,frequency purchase,$4.11 ,FALSE,4/26/22,frequency purchase,$3.27 ,FALSE,9/8/22
830,Gloriane,Cluse,welcome,$2.78 ,FALSE,9/26/22,abandoned cart,$5.93 ,FALSE,6/5/22
831,Renee,Greet,frequency purchase,$2.04 ,FALSE,9/15/22,welcome,$6.63 ,TRUE,10/22/22
832,Marjory,Medland,frequency purchase,$3.44 ,TRUE,1/30/22,frequency purchase,$4.89 ,TRUE,7/20/22
833,Lemmie,Pitfield,cross product,$2.93 ,FALSE,11/23/22,welcome,$5.90 ,TRUE,9/26/22
834,Eryn,Deere,frequency purchase,$6.02 ,FALSE,6/29/22,welcome,$8.98 ,TRUE,7/7/22
835,Alice,Dressel,frequency purchase,$7.96 ,FALSE,3/25/22,abandoned cart,$0.42 ,TRUE,1/13/22
836,Melessa,MacArdle,frequency purchase,$6.76 ,TRUE,11/11/22,welcome,$0.31 ,FALSE,12/9/22
837,Addie,Croan,frequency purchase,$2.98 ,TRUE,10/25/22,welcome,$3.79 ,TRUE,2/24/22
838,Else,Antognetti,product launch,$5.17 ,TRUE,7/17/22,frequency purchase,$8.64 ,TRUE,12/2/22
839,Bonita,Eggle,cross product,$4.34 ,FALSE,4/27/22,welcome,$6.97 ,TRUE,3/2/22
840,Igor,Stowgill,frequency purchase,$6.99 ,FALSE,2/25/22,abandoned cart,$9.57 ,FALSE,9/9/22
841,Hillard,Dellatorre,cross product,$9.92 ,FALSE,2/17/22,welcome,$3.64 ,TRUE,9/1/22
842,Brittne,Krauze,cross product,$3.94 ,TRUE,8/10/22,cross product,$1.03 ,TRUE,8/2/22
843,Gunilla,Streatfeild,cross product,$6.88 ,FALSE,10/26/22,welcome,$5.40 ,FALSE,11/4/22
844,Alistair,Ellam,cross product,$1.32 ,TRUE,1/30/22,welcome,$8.80 ,TRUE,1/22/22
845,Emiline,Dewsbury,frequency purchase,$2.65 ,FALSE,6/27/22,product launch,$0.58 ,TRUE,1/23/22
846,Issi,Mellows,product launch,$0.37 ,TRUE,8/14/22,product launch,$8.90 ,TRUE,7/7/22
847,Sibelle,Tiuit,frequency purchase,$3.25 ,TRUE,10/23/22,product launch,$2.51 ,TRUE,6/9/22
848,Ode,Godlonton,frequency purchase,$3.86 ,FALSE,12/30/22,welcome,$2.43 ,FALSE,10/1/22
849,Cristina,Naish,frequency purchase,$9.38 ,FALSE,5/20/22,product launch,$5.32 ,TRUE,11/24/22
850,Bryn,Brewse,product launch,$6.91 ,FALSE,2/5/22,welcome,$8.03 ,FALSE,12/15/22
851,Fabe,Brasseur,product launch,$4.02 ,FALSE,7/24/22,cross product,$9.15 ,TRUE,6/12/22
852,Kati,Shalcros,frequency purchase,$7.23 ,FALSE,5/10/22,frequency purchase,$3.15 ,TRUE,9/30/22
853,Melinda,Kenwell,product launch,$9.47 ,TRUE,1/23/22,frequency purchase,$2.98 ,FALSE,12/14/22
854,Werner,Osmint,product launch,$9.61 ,FALSE,10/12/22,abandoned cart,$8.86 ,FALSE,9/25/22
855,Marrilee,O'Suaird,frequency purchase,$2.92 ,FALSE,3/14/22,welcome,$3.04 ,TRUE,10/12/22
856,Yasmeen,McAuslene,cross product,$7.49 ,TRUE,8/28/22,cross product,$4.09 ,TRUE,9/16/22
857,Stanfield,Hazle,we missed you,$0.47 ,FALSE,9/10/22,cross product,$8.55 ,TRUE,4/1/22
858,Kacey,Hunnam,frequency purchase,$9.38 ,TRUE,3/30/22,frequency purchase,$8.24 ,FALSE,1/9/22
859,Camilla,Boerder,abandoned cart,$4.92 ,FALSE,6/16/22,product launch,$8.90 ,TRUE,6/11/22
860,Towney,Worcs,product launch,$7.14 ,FALSE,11/9/22,abandoned cart,$2.11 ,FALSE,3/23/22
861,Renard,Shinefield,cross product,$8.39 ,TRUE,4/14/22,we missed you,$1.86 ,FALSE,11/3/22
862,Hollyanne,Crickmer,welcome,$7.01 ,FALSE,12/30/22,frequency purchase,$8.47 ,FALSE,12/29/22
863,Alex,Lewry,cross product,$2.93 ,TRUE,5/7/22,welcome,$1.47 ,FALSE,6/22/22
864,Josias,Kirtlan,frequency purchase,$6.30 ,TRUE,6/5/22,welcome,$8.49 ,FALSE,7/8/22
865,Brenn,Dunbabin,frequency purchase,$3.27 ,FALSE,11/11/22,frequency purchase,$2.36 ,TRUE,6/15/22
866,Giulio,Mourgue,cross product,$6.80 ,TRUE,10/24/22,abandoned cart,$4.35 ,TRUE,3/3/22
867,Harold,Rookledge,welcome,$2.21 ,FALSE,7/30/22,welcome,$8.65 ,FALSE,9/22/22
868,Marmaduke,Harpham,cross product,$8.82 ,FALSE,9/20/22,abandoned cart,$6.72 ,FALSE,12/22/22
869,Goldi,Cancellieri,cross product,$7.81 ,FALSE,11/29/22,frequency purchase,$5.39 ,FALSE,9/6/22
870,Anneliese,Roots,frequency purchase,$8.98 ,TRUE,1/14/22,welcome,$8.10 ,FALSE,1/7/22
871,Neils,Konig,cross product,$1.22 ,FALSE,4/22/22,abandoned cart,$9.56 ,FALSE,8/29/22
872,Rowen,Petren,abandoned cart,$0.49 ,TRUE,6/17/22,welcome,$1.78 ,FALSE,10/7/22
873,Madison,Mullaney,welcome,$2.72 ,FALSE,6/14/22,welcome,$6.66 ,FALSE,10/9/22
874,Marrissa,Robelow,cross product,$8.57 ,FALSE,3/29/22,we missed you,$8.09 ,FALSE,12/27/22
875,Waylan,Burge,welcome,$7.81 ,TRUE,8/11/22,welcome,$4.29 ,FALSE,3/28/22
876,Winnah,Morrill,cross product,$3.47 ,TRUE,11/9/22,welcome,$5.13 ,FALSE,7/14/22
877,Hubey,Howler,welcome,$0.92 ,FALSE,7/29/22,welcome,$5.38 ,FALSE,11/25/22
878,Giusto,Beal,frequency purchase,$0.92 ,FALSE,5/19/22,abandoned cart,$9.20 ,TRUE,4/20/22
879,Cheri,Yonnie,cross product,$7.15 ,FALSE,11/23/22,cross product,$7.48 ,TRUE,3/16/22
880,Idalina,Spybey,cross product,$8.77 ,FALSE,11/28/22,welcome,$7.09 ,FALSE,6/17/22
881,Ivette,Bumphrey,cross product,$9.27 ,FALSE,12/24/22,product launch,$6.36 ,TRUE,3/20/22
882,Jdavie,Livens,cross product,$5.79 ,TRUE,12/8/22,welcome,$5.24 ,TRUE,6/22/22
883,Zola,Avramovich,cross product,$3.16 ,TRUE,4/6/22,cross product,$8.79 ,FALSE,12/8/22
884,Heinrick,Milch,cross product,$1.93 ,FALSE,7/13/22,abandoned cart,$9.80 ,TRUE,10/9/22
885,Darrell,Franceschino,cross product,$9.54 ,FALSE,10/3/22,abandoned cart,$2.53 ,FALSE,2/4/22
886,Karla,Josselson,welcome,$7.46 ,FALSE,9/29/22,abandoned cart,$7.07 ,TRUE,3/13/22
887,Madison,Hobble,frequency purchase,$6.83 ,TRUE,3/27/22,frequency purchase,$3.48 ,FALSE,8/6/22
888,Haleigh,Ogers,abandoned cart,$5.40 ,TRUE,9/1/22,frequency purchase,$5.96 ,FALSE,5/29/22
889,Perice,Andrini,cross product,$7.17 ,FALSE,2/1/22,abandoned cart,$4.57 ,TRUE,7/13/22
890,Gabriellia,Perett,abandoned cart,$2.74 ,FALSE,3/22/22,welcome,$2.88 ,FALSE,12/3/22
891,Inglis,Tumini,welcome,$9.22 ,FALSE,9/7/22,abandoned cart,$3.55 ,FALSE,7/29/22
892,Pattin,Fitzgerald,product launch,$7.62 ,TRUE,9/19/22,welcome,$1.88 ,TRUE,7/4/22
893,Hyacinthie,Scottesmoor,cross product,$1.75 ,FALSE,2/26/22,abandoned cart,$7.25 ,FALSE,8/22/22
894,Annecorinne,Slixby,cross product,$8.28 ,FALSE,3/29/22,frequency purchase,$1.84 ,FALSE,4/28/22
895,Rosanne,Anthony,abandoned cart,$5.88 ,TRUE,2/21/22,cross product,$0.57 ,TRUE,1/23/22
896,Shalne,Etienne,frequency purchase,$7.55 ,FALSE,10/7/22,abandoned cart,$4.39 ,TRUE,11/23/22
897,Stavro,Jubb,welcome,$2.22 ,TRUE,9/28/22,frequency purchase,$9.00 ,TRUE,8/12/22
898,Albertina,Leupold,cross product,$4.42 ,FALSE,1/22/22,welcome,$1.91 ,FALSE,9/15/22
899,Demetria,Botley,cross product,$3.44 ,FALSE,7/3/22,abandoned cart,$0.93 ,TRUE,8/7/22
900,Fredric,Vispo,cross product,$7.84 ,FALSE,11/20/22,abandoned cart,$3.87 ,FALSE,6/22/22
901,Arlan,Lembrick,frequency purchase,$4.17 ,FALSE,7/11/22,welcome,$9.27 ,FALSE,4/29/22
902,Starlin,Sedgwick,frequency purchase,$4.81 ,TRUE,11/24/22,frequency purchase,$2.65 ,FALSE,8/16/22
903,Renelle,Lambricht,cross product,$2.24 ,FALSE,5/20/22,welcome,$7.86 ,TRUE,10/4/22
904,Aubrie,Quayle,product launch,$6.36 ,TRUE,11/14/22,abandoned cart,$3.19 ,TRUE,12/25/22
905,Winni,Broadhead,cross product,$9.94 ,FALSE,6/27/22,cross product,$0.32 ,FALSE,6/14/22
906,Diana,Edgeley,frequency purchase,$3.78 ,FALSE,8/21/22,welcome,$1.43 ,TRUE,11/5/22
907,Bibi,Luto,we missed you,$0.32 ,TRUE,2/6/22,abandoned cart,$6.88 ,TRUE,9/9/22
908,Ansell,Storry,cross product,$6.23 ,FALSE,11/20/22,frequency purchase,$8.63 ,FALSE,3/9/22
909,Sandie,Putley,frequency purchase,$4.58 ,FALSE,5/2/22,welcome,$2.43 ,FALSE,11/26/22
910,Gannie,Reyes,welcome,$8.60 ,TRUE,9/17/22,we missed you,$5.08 ,FALSE,4/19/22
911,Linc,Gater,cross product,$6.82 ,FALSE,12/28/22,welcome,$7.60 ,TRUE,8/19/22
912,Blanche,Karadzas,frequency purchase,$1.68 ,TRUE,4/21/22,abandoned cart,$0.35 ,FALSE,1/21/22
913,Lexy,Crutcher,welcome,$1.25 ,FALSE,9/29/22,abandoned cart,$0.35 ,TRUE,3/5/22
914,Grazia,Tabrett,frequency purchase,$9.02 ,FALSE,10/8/22,frequency purchase,$7.56 ,FALSE,8/7/22
915,Calida,Simco,cross product,$4.26 ,TRUE,1/8/22,we missed you,$2.50 ,TRUE,1/14/22
916,Jason,Hegarty,welcome,$6.74 ,FALSE,6/23/22,abandoned cart,$3.41 ,TRUE,12/15/22
917,Valina,Pearlman,abandoned cart,$5.13 ,FALSE,6/24/22,welcome,$0.67 ,FALSE,6/21/22
918,Bonnee,Grzelczyk,cross product,$7.75 ,FALSE,2/26/22,product launch,$0.83 ,FALSE,12/5/22
919,Carly,Lowin,welcome,$9.73 ,TRUE,8/13/22,abandoned cart,$0.05 ,FALSE,4/27/22
920,Jessey,Barbier,frequency purchase,$8.43 ,FALSE,5/14/22,welcome,$2.44 ,TRUE,3/4/22
921,Jere,Cortnay,frequency purchase,$3.62 ,TRUE,4/9/22,abandoned cart,$7.37 ,FALSE,2/25/22
922,Venita,Trevains,abandoned cart,$7.26 ,FALSE,10/26/22,cross product,$5.10 ,TRUE,9/5/22
923,Elianora,Bettington,we missed you,$7.26 ,TRUE,4/2/22,abandoned cart,$8.11 ,FALSE,10/10/22
924,Shelbi,Nevitt,cross product,$8.58 ,FALSE,2/2/22,welcome,$6.81 ,TRUE,5/11/22
925,Oralia,Lambdon,product launch,$2.92 ,TRUE,12/1/22,frequency purchase,$0.87 ,FALSE,8/7/22
926,Dorolice,Gadson,frequency purchase,$6.07 ,TRUE,3/6/22,welcome,$7.79 ,TRUE,12/14/22
927,Prudi,Banaszkiewicz,frequency purchase,$7.33 ,TRUE,9/17/22,welcome,$8.10 ,TRUE,12/11/22
928,Bennie,Butterick,welcome,$0.07 ,FALSE,12/22/22,welcome,$8.77 ,TRUE,2/17/22
929,Claire,Tamburi,cross product,$8.49 ,FALSE,7/27/22,frequency purchase,$7.69 ,TRUE,12/24/22
930,Bethina,Earle,welcome,$8.05 ,TRUE,9/25/22,welcome,$5.94 ,TRUE,5/21/22
931,Etheline,Quare,cross product,$2.21 ,FALSE,10/29/22,abandoned cart,$3.27 ,TRUE,2/4/22
932,Jewelle,Moorerud,cross product,$0.06 ,FALSE,1/26/22,welcome,$8.69 ,TRUE,8/16/22
933,Sande,Crassweller,product launch,$1.55 ,FALSE,5/6/22,frequency purchase,$7.21 ,TRUE,8/19/22
934,Hillie,Mackerel,welcome,$6.68 ,FALSE,1/20/22,welcome,$2.92 ,FALSE,6/19/22
935,Alvera,Stammirs,cross product,$8.13 ,TRUE,10/1/22,abandoned cart,$9.38 ,TRUE,8/31/22
936,Korie,Brugden,welcome,$2.99 ,TRUE,11/29/22,welcome,$1.94 ,TRUE,5/2/22
937,Olvan,Beckmann,product launch,$1.40 ,FALSE,7/8/22,cross product,$2.90 ,TRUE,3/16/22
938,Lockwood,De La Salle,cross product,$7.03 ,TRUE,7/6/22,frequency purchase,$7.01 ,TRUE,6/24/22
939,Giordano,Cookney,product launch,$9.72 ,FALSE,3/22/22,cross product,$1.98 ,TRUE,11/9/22
940,Clara,Winterflood,frequency purchase,$4.12 ,TRUE,1/11/22,cross product,$5.94 ,TRUE,2/22/22
941,Edik,Pauncefoot,abandoned cart,$6.48 ,TRUE,12/6/22,frequency purchase,$2.12 ,TRUE,6/8/22
942,Arlena,Constantine,product launch,$2.51 ,FALSE,7/9/22,abandoned cart,$0.38 ,TRUE,1/2/22
943,Rosemaria,McGee,welcome,$1.69 ,TRUE,6/5/22,cross product,$5.65 ,FALSE,12/30/22
